n,replicate,variant,label,nrmse,calibrated_nrmse,norm_ratio,cosine,scale
2048,28,of,oracle rows + RFD directions,0.2766874850739075,0.2669724460847926,1.0363793126132903,0.9637041626098246,0.9298759159711404
2048,28,ff,complete RFD,0.4745958296059542,0.4396078983675945,1.0770363626300006,0.8981897882367774,0.8339456488205281
2048,28,fixed,fixed-centre comparator,0.3740277793678631,,,,
2048,31,ot,oracle rows + true directions,0.2834666101060184,0.2718979478463905,1.0424810973732497,0.9623260912793132,0.9231113098396664
2048,31,oo,oracle rows + oracle-fit directions,0.2833953091301227,0.2718392493137019,1.0424446327593195,0.9623426741720242,0.9231595078817108
2048,31,ft,RFD rows + true directions,0.470586040033736,0.4323452008305519,1.0875275691738624,0.9017081719263664,0.8291359203071482
2048,31,of,oracle rows + RFD directions,0.2836943193614868,0.2720849389889715,1.042599154929559,0.962273238729711,0.9229560892889128
2048,31,ff,complete RFD,0.4707928369751603,0.4324768968664061,1.0876816488875982,0.9016450153340856,0.8289604005512301
2048,31,fixed,fixed-centre comparator,0.2886253164315351,,,,
2048,32,ot,oracle rows + true directions,0.2784714725589071,0.268212534117638,1.0382490002054596,0.9633597648553704,0.9278696773748212
2048,32,oo,oracle rows + oracle-fit directions,0.2785309359119051,0.2683094283061954,1.0380959619894647,0.9633327829374452,0.9279804740702976
2048,32,ft,RFD rows + true directions,0.5243048062030422,0.4752806136157126,1.1012024407820238,0.8798342675305798,0.798975951148239
2048,32,of,oracle rows + RFD directions,0.2789180028264392,0.2687023423825681,1.0380183380477337,0.9632232613460502,0.927944359015511
2048,32,ff,complete RFD,0.5247907556229129,0.4756779341975821,1.101285577051644,0.879619521678277,0.7987206406835817
2048,32,fixed,fixed-centre comparator,0.422248180082756,,,,
2048,33,ot,oracle rows + true directions,0.2814568105757348,0.2698160521044611,1.0430195264934203,0.9629118848714884,0.923196412351694
2048,33,oo,oracle rows + oracle-fit directions,0.2817038344623248,0.2700334866091288,1.0430941022090077,0.9628509314061638,0.9230719734366162
2048,33,ft,RFD rows + true directions,0.6112023380606647,0.5319145536702998,1.1478548469967076,0.8467980323511184,0.7377222255642463
2048,33,of,oracle rows + RFD directions,0.2816082670549328,0.269958554619838,1.0430317513548353,0.9628719430887828,0.9231472980933422
2048,33,ff,complete RFD,0.6115204134754325,0.5321458455171355,1.1479466044554676,0.8466527027647482,0.7375366584810457
2048,33,fixed,fixed-centre comparator,0.362348840061435,,,,
2048,35,ot,oracle rows + true directions,0.2645236968942606,0.254891946606418,1.0377005946078894,0.9669695422065738,0.931838670259178
2048,35,oo,oracle rows + oracle-fit directions,0.2641778270306124,0.2545869893129238,1.0375863157154792,0.9670498771379794,0.932018727011776
2048,35,ft,RFD rows + true directions,0.593833879879478,0.5172814525202617,1.147463375637291,0.8558153415769832,0.7458323810131813
2048,35,of,oracle rows + RFD directions,0.2643697378898832,0.2547714315629645,1.0375907908872934,0.9670013017878296,0.9319678916588118
2048,35,ff,complete RFD,0.5939037498261609,0.5173269729761124,1.1474973854172308,0.8557878259424895,0.7457862970479228
2048,35,fixed,fixed-centre comparator,0.3175168574179953,,,,
2048,36,ot,oracle rows + true directions,0.2708114696633799,0.2618092297746191,1.0343639889237386,0.9651196439845274,0.9330561140172132
2048,36,oo,oracle rows + oracle-fit directions,0.2709547262211534,0.2619280792985179,1.03444260409828,0.9650873956668324,0.9329540293906357
2048,36,ft,RFD rows + true directions,0.4550023093963973,0.4261218149415124,1.0641878939941083,0.9046657939985082,0.8500996855011361
2048,36,of,oracle rows + RFD directions,0.2709960252855473,0.2619956610556471,1.034330290785086,0.9650690512020444,0.9330375991111404
2048,36,ff,complete RFD,0.4551791393336238,0.4262390942774169,1.0643236714352116,0.9046105430015544,0.8499393251131131
2048,36,fixed,fixed-centre comparator,0.3719890723271893,,,,
2048,34,ot,oracle rows + true directions,0.2775279231066302,0.2687350435296973,1.0325194374793958,0.9632141383820584,0.9328774872591974
2048,34,oo,oracle rows + oracle-fit directions,0.2767203030594481,0.2680131769169342,1.0322851463884106,0.9634152464015152,0.9332840347186568
2048,34,ft,RFD rows + true directions,0.4520704063016673,0.420914527166659,1.072020323849419,0.9071003036159052,0.8461596141747412
2048,34,of,oracle rows + RFD directions,0.2769145181515812,0.2681798457066905,1.0323704645592031,0.9633688651584787,0.9331619784084136
2048,34,ff,complete RFD,0.4517737861407213,0.4206780639694431,1.0719204038684758,0.9072099902971312,0.8463408169329386
2048,34,fixed,fixed-centre comparator,0.4375430224959804,,,,
2048,38,ot,oracle rows + true directions,0.282753240874326,0.272724166921466,1.0367308889720472,0.9620922662494448,0.9280057886607304
2048,38,oo,oracle rows + oracle-fit directions,0.2826617271286943,0.2726425072246983,1.0367057265463244,0.9621154105689348,0.928050637642488
2048,38,ft,RFD rows + true directions,0.4736554823920214,0.4346579047929246,1.088803029852235,0.9005956394525932,0.8271428483945491
2048,38,of,oracle rows + RFD directions,0.2830097340566258,0.2729891997437169,1.0366589521600718,0.962017097989056,0.92799767559477
2048,38,ff,complete RFD,0.4741025724063124,0.4350341633101633,1.0888775405212556,0.9004139474447441,0.8269193861907627
2048,38,fixed,fixed-centre comparator,0.4248650118151412,,,,
2048,37,ot,oracle rows + true directions,0.2635022170630112,0.2555247751195587,1.0311492848079686,0.9668025079095002,0.9375970309571112
2048,37,oo,oracle rows + oracle-fit directions,0.2630335206502544,0.2551355228147163,1.030877937662154,0.9669053030147582,0.937943540830378
2048,37,ft,RFD rows + true directions,0.4747571057501119,0.4332946976799272,1.0952884144574644,0.9012522981731922,0.8228447286367171
2048,37,of,oracle rows + RFD directions,0.263052719414563,0.2551763936435815,1.0307830245159528,0.9668945175804112,0.938019442097872
2048,37,ff,complete RFD,0.4748651238674309,0.4334659632626236,1.0950878198195086,0.9011699388532696,0.8229202467084324
2048,37,fixed,fixed-centre comparator,0.4018639265000822,,,,
2048,39,ot,oracle rows + true directions,0.2701970823306686,0.2603212407117246,1.0379051739201928,0.9655220617025324,0.9302603801999872
2048,39,oo,oracle rows + oracle-fit directions,0.2700752631534055,0.2602253589997376,1.0378210724016383,0.9655479079431832,0.9303606696950114
2048,39,ft,RFD rows + true directions,0.439471620089938,0.410307285349815,1.069374253563099,0.9119473293940092,0.8527859412693437
2048,39,of,oracle rows + RFD directions,0.2701040739822757,0.260246475907942,1.0378470057906106,0.9655422164657002,0.9303319382129642
2048,39,ff,complete RFD,0.4394607538956356,0.4102874808519628,1.069404444701856,0.9119562396607362,0.8527701976355487
2048,39,fixed,fixed-centre comparator,0.4126110379664061,,,,
2048,40,ot,oracle rows + true directions,0.2849486159315591,0.2745301606938215,1.037925752339755,0.9615784891881808,0.9264424618240104
2048,40,oo,oracle rows + oracle-fit directions,0.2850236244774501,0.274602925785059,1.0379232777495178,0.9615577118146812,0.9264246524074332
2048,40,ft,RFD rows + true directions,0.5129369018654724,0.4702841466810099,1.0873005194795755,0.8825150544781171,0.8116569786065434
2048,40,of,oracle rows + RFD directions,0.2851508179428192,0.2747237106485162,1.037929176628103,0.9615232097081746,0.926386145952514
2048,40,ff,complete RFD,0.5133223073887481,0.4705879388123481,1.0874062219469398,0.8823530993000169,0.8114291434899217
2048,40,fixed,fixed-centre comparator,0.4231134854525971,,,,
2048,43,ot,oracle rows + true directions,0.2784036125397911,0.2685275526571554,1.0367670713304336,0.9632720038825786,0.9291113023549812
2048,43,oo,oracle rows + oracle-fit directions,0.278574651913454,0.2686860045195314,1.0367918566786138,0.9632278188338056,0.9290464741105584
2048,43,ft,RFD rows + true directions,0.4885892432880143,0.4524138069668478,1.0763106971198866,0.8918081336620359,0.8285787143511967
2048,43,of,oracle rows + RFD directions,0.2787809728225822,0.2688778576149148,1.0368188914832743,0.9631742820925054,0.9289706138693012
2048,43,ff,complete RFD,0.4889628116894823,0.452700057895852,1.076452711301603,0.8916628609407774,0.8283344466313014
2048,43,fixed,fixed-centre comparator,0.3664721194283931,,,,
2048,41,ot,oracle rows + true directions,0.2778527733098578,0.2685888879698142,1.0344038522317398,0.963254903573887,0.9312174364931568
2048,41,oo,oracle rows + oracle-fit directions,0.2772252942882054,0.2680363332851636,1.0341928972884569,0.9634088042150354,0.931556198791338
2048,41,ft,RFD rows + true directions,0.4398404255222584,0.4074711814966362,1.0788285614589306,0.9132180660990756,0.8464904422479366
2048,41,of,oracle rows + RFD directions,0.2773007573151873,0.2681013428370732,1.0342241816154705,0.963390715114568,0.931510529573714
2048,41,ff,complete RFD,0.4395640260504794,0.4072794072431709,1.0786517805528169,0.913303610217134,0.8467084806081343
2048,41,fixed,fixed-centre comparator,0.4308579549769075,,,,
2048,44,ot,oracle rows + true directions,0.278341926668994,0.267912534714843,1.0389223871378424,0.963443238464347,0.9273486165974004
2048,44,oo,oracle rows + oracle-fit directions,0.2783299836239241,0.2679191689617636,1.0388529224732723,0.9634413936004818,0.9274088494709596
2048,44,ft,RFD rows + true directions,0.4744553869725708,0.4452596868862697,1.0592664415274038,0.8954014804733915,0.8453033584093081
2048,44,of,oracle rows + RFD directions,0.2784520475018837,0.2680386039322055,1.0388458922237054,0.9634081724804262,0.9273831467131272
2048,44,ff,complete RFD,0.474581603617305,0.445377622953565,1.0592527735235084,0.8953428242702524,0.8452588906536215
2048,44,fixed,fixed-centre comparator,0.408220242635984,,,,
2048,42,ot,oracle rows + true directions,0.2597027219475319,0.2492043492967676,1.041544672608968,0.9684509240491096,0.9298217825100432
2048,42,oo,oracle rows + oracle-fit directions,0.2600458250780676,0.2495160311084974,1.0416207965214352,0.968370667781642,0.9296767797029234
2048,42,ft,RFD rows + true directions,0.495231261094582,0.4500077521199057,1.099778185457461,0.8930246486139057,0.8120043299844553
2048,42,of,oracle rows + RFD directions,0.2596294471961716,0.2491426427240785,1.0415105779265794,0.9684668004513436,0.9298674646006472
2048,42,ff,complete RFD,0.4953374324318804,0.4500916709611766,1.09980754694124,0.8929823557783078,0.811944197202365
2048,42,fixed,fixed-centre comparator,0.3391025938660279,,,,
2048,45,ot,oracle rows + true directions,0.2767432098803101,0.2662562487542984,1.039363624906239,0.963902282391368,0.9273965908498308
2048,45,oo,oracle rows + oracle-fit directions,0.2769460553388547,0.2664631294654785,1.0393203944356972,0.9638451123678864,0.9273801587346024
2048,45,ft,RFD rows + true directions,0.4658807175402196,0.4281870458374234,1.0872676267278665,0.9036901315036148,0.8311570300527308
2048,45,of,oracle rows + RFD directions,0.2768762072379052,0.2663838828435129,1.039365766227276,0.9638670172597532,0.9273607507378556
2048,45,ff,complete RFD,0.4659655934055602,0.4282581145010987,1.0872835808222918,0.9036564542811408,0.8311138604684188
2048,45,fixed,fixed-centre comparator,0.3675973553232707,,,,
2048,46,ot,oracle rows + true directions,0.2787522470645423,0.2688825682643376,1.0366915342913288,0.9631729670643656,0.929083469098434
2048,46,oo,oracle rows + oracle-fit directions,0.2783153932203461,0.2685140576345893,1.0364854574159783,0.9632757657351336,0.9293673720581076
2048,46,ft,RFD rows + true directions,0.5730165874344259,0.499331841517503,1.1475081741426063,0.8664108217507093,0.7550367320024303
2048,46,of,oracle rows + RFD directions,0.2783167358937837,0.2685631730077173,1.0362965008067215,0.9632620734275936,0.9295236186532784
2048,46,ff,complete RFD,0.5733101296118412,0.4995685670856689,1.147549572198388,0.866274348448557,0.754890568072815
2048,46,fixed,fixed-centre comparator,0.4116066214918556,,,,
2048,47,ot,oracle rows + true directions,0.2808781103159831,0.2706316821344554,1.0378561357376273,0.9626829657914776,0.9275687955607425
2048,47,oo,oracle rows + oracle-fit directions,0.2809076739083975,0.2706400124567233,1.037934227933296,0.9626806239129488,0.9274967507621458
2048,47,ft,RFD rows + true directions,0.5805659889669941,0.4979955652604222,1.1656042474143582,0.8671795759708323,0.7439742759126721
2048,47,of,oracle rows + RFD directions,0.2811691100391746,0.2709071375948451,1.0378742798536924,0.9626054865832456,0.9274779279807792
2048,47,ff,complete RFD,0.5810065266442556,0.498294132338959,1.1657914854591358,0.8670080493724173,0.743707652857796
2048,47,fixed,fixed-centre comparator,0.4260056220031553,,,,
2048,49,ot,oracle rows + true directions,0.283281052974174,0.2696789121804007,1.0496765340042946,0.9629503021055632,0.9173781359407084
2048,49,oo,oracle rows + oracle-fit directions,0.2834551383354812,0.2698036582864087,1.04982221251189,0.9629153576380796,0.9172175499450804
2048,49,ft,RFD rows + true directions,0.4643629152712248,0.4249401869317825,1.0924612619021965,0.9052214301099936,0.8286073490000182
2048,49,of,oracle rows + RFD directions,0.2837194302088521,0.2700419809562253,1.0498775304845578,0.962848549108964,0.9171055872246104
2048,49,ff,complete RFD,0.4648325411742556,0.4252793210221997,1.092696878188823,0.9050621520707274,0.8282829118821079
2048,49,fixed,fixed-centre comparator,0.4306293404825516,,,,
2048,52,ot,oracle rows + true directions,0.2805381916283276,0.2691267254594903,1.0423037803117177,0.9631047739698168,0.924015428286929
2048,52,oo,oracle rows + oracle-fit directions,0.2803739309735389,0.2689891633571641,1.042227785618561,0.9631432032654405,0.9241196757135154
2048,52,ft,RFD rows + true directions,0.5020155713732013,0.4589537026070363,1.0918837146827292,0.8884601841744468,0.8136948763198731
2048,52,of,oracle rows + RFD directions,0.2804350942681163,0.2690317915588573,1.042287706829479,0.9631312969323714,0.9240551247237752
2048,52,ff,complete RFD,0.5020166300430575,0.4589511635438095,1.091893367228767,0.8884614957789579,0.8136888843219916
2048,52,fixed,fixed-centre comparator,0.3353124708915504,,,,
2048,50,ot,oracle rows + true directions,0.2914604052075591,0.2801934922495644,1.0401979808909516,0.959943543600869,0.9228469591708464
2048,50,oo,oracle rows + oracle-fit directions,0.2909337504445244,0.2797771139553113,1.0398598025854275,0.9600649803564528,0.9232638649647014
2048,50,ft,RFD rows + true directions,0.4767073487768236,0.447807974860311,1.0575859076027712,0.8941297543709791,0.8454440891687955
2048,50,of,oracle rows + RFD directions,0.2907982888292015,0.2797074027589135,1.0396303339867252,0.9600852924828416,0.9234871868360666
2048,50,ff,complete RFD,0.4765802277033975,0.4478053399454863,1.0572233514336402,0.894131074013373,0.8457352675769909
2048,50,fixed,fixed-centre comparator,0.4176915978779918,,,,
2048,48,ot,oracle rows + true directions,0.2867983719487529,0.2773122653409592,1.0339318334242615,0.9607798434040264,0.9292487302785092
2048,48,oo,oracle rows + oracle-fit directions,0.2864719815424703,0.2770231380327677,1.0338315779508025,0.9608632478112994,0.929419518908354
2048,48,ft,RFD rows + true directions,0.4200694270848914,0.3946814080354788,1.062640531361996,0.9188180375630052,0.86465555420265
2048,48,of,oracle rows + RFD directions,0.2862486970505847,0.2768462190070893,1.033677466698524,0.9609142370791882,0.92960741434005
2048,48,ff,complete RFD,0.4200306141176934,0.3946911061322568,1.0624963254735285,0.9188138716519768,0.8647689875468363
2048,48,fixed,fixed-centre comparator,0.3533783765434016,,,,
2048,51,ot,oracle rows + true directions,0.2827883160946493,0.2736429400977341,1.033166984292836,0.9618313476564736,0.9309543977683442
2048,51,oo,oracle rows + oracle-fit directions,0.2827202429083937,0.2736218137394542,1.0329839586315863,0.961837357896818,0.9311251640064014
2048,51,ft,RFD rows + true directions,0.4954049344546549,0.4468183891900386,1.1085858407747016,0.8946246850392733,0.8069963119988003
2048,51,of,oracle rows + RFD directions,0.2828785762308405,0.2737707760573997,1.0329978555374704,0.9617949688873032,0.931071602648081
2048,51,ff,complete RFD,0.4956125466138275,0.4470374475172132,1.1084996279719157,0.8945152433118704,0.8069603459844672
2048,51,fixed,fixed-centre comparator,0.3687619087965342,,,,
2048,53,ot,oracle rows + true directions,0.2732017386297529,0.2623570125485548,1.0411810358568043,0.9649708793360544,0.9268041254151008
2048,53,oo,oracle rows + oracle-fit directions,0.2733024274727754,0.2624835319288417,1.0410719589018669,0.9649364722437228,0.9268681804296676
2048,53,ft,RFD rows + true directions,0.5660587454702503,0.5045354677153596,1.1200355950693035,0.8633909669536992,0.7708602929715602
2048,53,of,oracle rows + RFD directions,0.273367632936949,0.2625467852820505,1.0410707461663524,0.9649192637407864,0.926852730512324
2048,53,ff,complete RFD,0.5662686237768515,0.5047004542408029,1.1200777216936766,0.8632945334525913,0.770745205205223
2048,53,fixed,fixed-centre comparator,0.4129280952872942,,,,
2048,54,ot,oracle rows + true directions,0.281819218623112,0.2711045884451564,1.039519851801464,0.9625498959139638,0.9259562424381668
2048,54,oo,oracle rows + oracle-fit directions,0.2816148439708283,0.2709486939654251,1.0393643939986883,0.962593790359376,0.9261369697840456
2048,54,ft,RFD rows + true directions,0.4582516035721511,0.43241192458781,1.0533813500619955,0.9016761766145682,0.8559826662599456
2048,54,of,oracle rows + RFD directions,0.2816282146716157,0.2709499604786953,1.0394086030403809,0.9625934338632244,0.9260972355313742
2048,54,ff,complete RFD,0.458293254015666,0.4324665441217029,1.0533252752572395,0.9016499809878727,0.8560033658811376
2048,54,fixed,fixed-centre comparator,0.3708505661174129,,,,
2048,55,ot,oracle rows + true directions,0.280785082468293,0.2689989055202423,1.0436380063675292,0.9631404823954351,0.9228683475678772
2048,55,oo,oracle rows + oracle-fit directions,0.2808836977903806,0.2691194747107211,1.0435453481363186,0.9631068000649904,0.922918013850587
2048,55,ft,RFD rows + true directions,0.4158871288734752,0.3945564865229222,1.05035280031644,0.9188716879644768,0.8748219528596943
2048,55,of,oracle rows + RFD directions,0.280864486056936,0.2691439909464114,1.0433892490132215,0.9630999491939752,0.9230495235644997
2048,55,ff,complete RFD,0.4161570495451673,0.3948416876513055,1.0502281880850002,0.9187491723493788,0.8748090965113383
2048,55,fixed,fixed-centre comparator,0.3567896765309704,,,,
2048,56,ot,oracle rows + true directions,0.2583735991682251,0.2512068075518552,1.0283656856154384,0.9679334377112953,0.9412346709449207
2048,56,oo,oracle rows + oracle-fit directions,0.258488801794792,0.2513501510447682,1.0282250089530038,0.967896224587002,0.9413272544037498
2048,56,ft,RFD rows + true directions,0.4434830295159405,0.4127081930001565,1.0731874947829902,0.9108632978831376,0.848745724592443
2048,56,of,oracle rows + RFD directions,0.2585902238946706,0.2514470611478053,1.0282306367195713,0.9678710531058008,0.9412976218970296
2048,56,ff,complete RFD,0.4437376404269437,0.4129637547520901,1.0731175035302394,0.9107474607491672,0.8486931372874613
2048,56,fixed,fixed-centre comparator,0.3934963866601131,,,,
2048,58,ot,oracle rows + true directions,0.2796300486633133,0.2696457667034375,1.0370144597383817,0.962959584042298,0.9285883865932149
2048,58,oo,oracle rows + oracle-fit directions,0.2797628471370757,0.2697551309569327,1.0370870275570545,0.9629289534137022,0.9284938754676766
2048,58,ft,RFD rows + true directions,0.3970032810354812,0.3751695189993242,1.0568001144156258,0.9269562190383188,0.8771348587058905
2048,58,of,oracle rows + RFD directions,0.2799465685667179,0.2699353545042374,1.0370740378005263,0.9628784473591002,0.9284568046860152
2048,58,ff,complete RFD,0.3973247021925273,0.3754182462482994,1.056963387982197,0.9268555121397568,0.8769040845484503
2048,58,fixed,fixed-centre comparator,0.404154773453713,,,,
2048,57,ot,oracle rows + true directions,0.2598279809372837,0.2512977842344436,1.033940143251946,0.9679098220592964,0.9361371916705244
2048,57,oo,oracle rows + oracle-fit directions,0.259725380959531,0.2512091665044342,1.0338966654247082,0.9679328254915976,0.9361988077348002
2048,57,ft,RFD rows + true directions,0.4402272777418834,0.4127934498063766,1.0638005566706523,0.9108246635862196,0.856198709311455
2048,57,of,oracle rows + RFD directions,0.2596387586876977,0.2511665719025961,1.0337286659161693,0.967943879136956,0.9363616498717195
2048,57,ff,complete RFD,0.4402906795796731,0.4128853985773272,1.0636931889804842,0.9107829860299552,0.8562459508675725
2048,57,fixed,fixed-centre comparator,0.3699999741177676,,,,
2048,59,ot,oracle rows + true directions,0.2926316209832441,0.2793465592983057,1.047361243322383,0.9601903456128884,0.9167709343215952
2048,59,oo,oracle rows + oracle-fit directions,0.2933414310149058,0.279922264549622,1.047730827308057,0.960022669424744,0.9162875085878094
2048,59,ft,RFD rows + true directions,0.4580859362542319,0.4255989921258953,1.0743468838339023,0.9049118730027924,0.8422902198715687
2048,59,of,oracle rows + RFD directions,0.2936581788300859,0.2802120270382263,1.0477808672608082,0.9599381333727338,0.9161630674573016
2048,59,ff,complete RFD,0.4590599647016398,0.4263106893213153,1.0748567138771803,0.9045768050145798,0.8415789689321715
2048,59,fixed,fixed-centre comparator,0.4170837614873469,,,,
2048,60,ot,oracle rows + true directions,0.2673689051563268,0.258509527638335,1.0342652503824563,0.9660087080975022,0.9340047997748024
2048,60,oo,oracle rows + oracle-fit directions,0.2672950657140859,0.2584346845893628,1.034279491341577,0.9660287334242168,0.93401130111472
2048,60,ft,RFD rows + true directions,0.4498967588177791,0.4189814637068326,1.071889956660094,0.9079947869178988,0.8470970189394469
2048,60,of,oracle rows + RFD directions,0.2673756278532118,0.258515732028668,1.034266425588843,0.9660070477453472,0.934002133149944
2048,60,ff,complete RFD,0.4499305409512433,0.4189988807767035,1.0719301229682736,0.90798674985259,0.8470577796044118
2048,60,fixed,fixed-centre comparator,0.4338049532920772,,,,
2048,61,ot,oracle rows + true directions,0.2693734357875487,0.2616444334066656,1.0292286633760708,0.9651643333999168,0.9377550079435112
2048,61,oo,oracle rows + oracle-fit directions,0.2694999530364833,0.261763188649785,1.0292434243825654,0.9651321324398529,0.93771027297923
2048,61,ft,RFD rows + true directions,0.4376748257625072,0.4149702228933287,1.0489714984925798,0.9098349927936722,0.8673591170981735
2048,61,of,oracle rows + RFD directions,0.2697178663249562,0.2619751417817473,1.0292365456060208,0.9650746215129864,0.9376606627825718
2048,61,ff,complete RFD,0.4381149696151638,0.4153294074570218,1.0491207532180205,0.9096710852288312,0.8670794876934343
2048,61,fixed,fixed-centre comparator,0.4094989659187967,,,,
2048,62,ot,oracle rows + true directions,0.2780239030604484,0.2694423588889081,1.0315592492087595,0.9630165186726448,0.933554247525104
2048,62,oo,oracle rows + oracle-fit directions,0.2780075645252635,0.269421329877848,1.0315815221674287,0.9630224021313584,0.9335397944197152
2048,62,ft,RFD rows + true directions,0.5327007631425559,0.4831419917846226,1.0999165183117618,0.8755420125695781,0.7960076951234708
2048,62,of,oracle rows + RFD directions,0.2780943739399793,0.2695111614054005,1.0315553775788675,0.9629972657686582,0.933539087381697
2048,62,ff,complete RFD,0.5328418815351229,0.4832515309218145,1.0999552278191649,0.8754815576936629,0.7959247208901798
2048,62,fixed,fixed-centre comparator,0.3753084397598533,,,,
2048,63,ot,oracle rows + true directions,0.2628201636182086,0.2546589010774596,1.0320177298480089,0.96703094268075,0.9370293888489402
2048,63,oo,oracle rows + oracle-fit directions,0.2629243761565378,0.2547903621299778,1.0318892947304723,0.9669963140393424,0.9371124586498594
2048,63,ft,RFD rows + true directions,0.5145868557632595,0.4592479229657032,1.1204524393474673,0.888308136432222,0.7928119974012978
2048,63,of,oracle rows + RFD directions,0.2629950150557484,0.2548510265647673,1.0319213179124933,0.9669803277517512,0.9370678858615756
2048,63,ff,complete RFD,0.5147202363823316,0.4593817933641744,1.120414040914227,0.8882389137644864,0.792777385259924
2048,63,fixed,fixed-centre comparator,0.2714961905132621,,,,
